0;1;2;3;4;5;6;7;8;9;10;Date
;     RR Data;            ;FFT spectrum;            ; AR Spectrum;            ;            ;            ;            ;;
;        Time; RR interval;   Frequency;         PSD;   Frequency;         PSD;   VLF comp.;    LF comp.;    HF comp.;;
;         (s);         (s);        (Hz);(ms^2/Hz);        (Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);;
;65.688;0.730;0.260;12396.6689;0.260;495955.7074;            ;            ;            ;;2024-11-13
;66.376;0.688;0.263;97972.6384;0.263;482818.7070;            ;            ;            ;;2024-11-13
;67.087;0.711;0.267;277889.0181;0.267;467134.9207;            ;            ;            ;;2024-11-13
;67.820;0.733;0.270;394935.8627;0.270;449513.6975;            ;            ;            ;;2024-11-13
;68.594;0.774;0.273;346351.8222;0.273;430571.6888;            ;            ;            ;;2024-11-13
;69.350;0.756;0.277;178555.7860;0.277;410882.8829;            ;            ;            ;;2024-11-13
;70.138;0.788;0.280;38953.3903;0.280;390944.5272;            ;            ;            ;;2024-11-13
;71.394;1.256;0.283;3766.6018;0.283;371159.3880;            ;            ;            ;;2024-11-13
;72.537;1.143;0.287;23860.7374;0.287;351831.7643;            ;            ;            ;;2024-11-13
;73.443;0.906;0.290;38820.0966;0.290;333173.3054;            ;            ;            ;;2024-11-13
;74.352;0.909;0.293;41458.8458;0.293;315314.6428;            ;            ;            ;;2024-11-13
;75.568;1.216;0.297;32995.5451;0.297;298319.5818;            ;            ;            ;;2024-11-13
;76.658;1.090;0.300;12493.0017;0.300;282199.5901;            ;            ;            ;;2024-11-13
;77.509;0.851;0.303;2894.8869;0.303;266927.2522;            ;            ;            ;;2024-11-13
;78.248;0.739;0.307;16744.7836;0.307;252448.0819;            ;            ;            ;;2024-11-13
;78.988;0.740;0.310;33522.2268;0.310;238690.5525;            ;            ;            ;;2024-11-13
;79.773;0.785;0.313;37568.9105;0.313;225574.4771;            ;            ;            ;;2024-11-13
;80.993;1.220;0.317;34285.7192;0.317;213017.9621;            ;            ;            ;;2024-11-13
;81.811;0.818;0.320;28214.5509;0.320;200943.1603;            ;            ;            ;;2024-11-13
;82.587;0.776;0.323;12765.1161;0.323;189280.9685;            ;            ;            ;;2024-11-13
;83.380;0.793;0.327;430.9667;0.327;177974.7203;            ;            ;            ;;2024-11-13
;84.121;0.741;0.330;7955.9364;0.330;166982.8276;            ;            ;            ;;2024-11-13
;84.855;0.734;0.333;13843.3200;0.333;156280.2634;            ;            ;            ;;2024-11-13
;85.738;0.883;0.337;18708.4856;0.337;145858.7746;            ;            ;            ;;2024-11-13
;86.947;1.209;0.340;48838.9835;0.340;135725.7728;            ;            ;            ;;2024-11-13
;87.740;0.793;0.343;70877.6684;0.343;125901.9702;            ;            ;            ;;2024-11-13
;88.486;0.746;0.347;48249.2608;0.347;116417.9834;            ;            ;            ;;2024-11-13
;89.209;0.723;0.350;13497.8250;0.350;107310.2676;            ;            ;            ;;2024-11-13
;89.962;0.753;0.353;491.5153;0.353;98616.8437;            ;            ;            ;;2024-11-13
;91.233;1.271;0.357;1802.7077;0.357;90373.2968;            ;            ;            ;;2024-11-13
;92.056;0.823;0.360;5682.1041;0.360;82609.4540;            ;            ;            ;;2024-11-13
;92.825;0.769;0.363;15473.0539;0.363;75347.0175;            ;            ;            ;;2024-11-13
;93.688;0.863;0.367;36447.9164;0.367;68598.2590;            ;            ;            ;;2024-11-13
;94.929;1.241;0.370;56375.6520;0.370;62365.7262;            ;            ;            ;;2024-11-13
;95.757;0.828;0.373;53210.1910;0.373;56642.7908;            ;            ;            ;;2024-11-13
;96.526;0.769;0.377;29247.7689;0.377;51414.8025;            ;            ;            ;;2024-11-13
;97.801;1.275;0.380;8145.9421;0.380;46660.6001;            ;            ;            ;;2024-11-13
;99.037;1.236;0.383;569.1064;0.383;42354.1553;            ;            ;            ;;2024-11-13
;99.874;0.837;0.387;799.1564;0.387;38466.1745;            ;            ;            ;;2024-11-13
;100.613;0.739;0.390;3944.6039;0.390;34965.5411;            ;            ;            ;;2024-11-13
;101.426;0.813;0.393;9386.0199;0.393;31820.5321;            ;            ;            ;;2024-11-13
;102.694;1.268;0.397;17108.7033;0.397;28999.7840;            ;            ;            ;;2024-11-13
;103.794;1.100;0.400;24882.1313;0.400;26473.0171;            ;            ;            ;;2024-11-13
;104.702;0.908;0.403;27934.1632;0.403;24211.5401;            ;            ;            ;;2024-11-13
;105.513;0.811;0.407;24164.8114;0.407;22188.5710;            ;            ;            ;;2024-11-13
;106.817;1.304;0.410;16536.7985;0.410;20379.4099;            ;            ;            ;;2024-11-13
;107.907;1.090;0.413;9346.9667;0.413;18761.4989;            ;            ;            ;;2024-11-13
;108.935;1.028;0.417;4582.1334;0.417;17314.3986;            ;            ;            ;;2024-11-13
;109.876;0.941;0.420;2108.2283;0.420;16019.7085;            ;            ;            ;;2024-11-13
;110.731;0.855;0.423;757.6937;0.423;14860.9497;            ;            ;            ;;2024-11-13
;111.529;0.798;0.427;774.5189;0.427;13823.4265;            ;            ;            ;;2024-11-13
;112.813;1.284;0.430;4335.4887;0.430;12894.0788;            ;            ;            ;;2024-11-13
;114.048;1.235;0.433;7151.7005;0.433;12061.3319;            ;            ;            ;;2024-11-13
;115.106;1.058;0.437;3726.7980;0.437;11314.9518;            ;            ;            ;;2024-11-13
;116.035;0.929;0.440;129.3535;0.440;10645.9070;            ;            ;            ;;2024-11-13
;116.826;0.791;0.443;1484.0496;0.443;10046.2410;            ;            ;            ;;2024-11-13
;117.711;0.885;0.447;3247.4927;0.447;9508.9549;            ;            ;            ;;2024-11-13
;118.983;1.272;0.450;2913.0074;0.450;9027.9021;            ;            ;            ;;2024-11-13
;120.050;1.067;0.453;3951.4574;0.453;8597.6935;            ;            ;            ;;2024-11-13
;121.038;0.988;0.457;8458.4379;0.457;8213.6136;            ;            ;            ;;2024-11-13
;121.851;0.813;0.460;11205.9758;0.460;7871.5462;            ;            ;            ;;2024-11-13
;122.719;0.868;0.463;7883.9766;0.463;7567.9095;            ;            ;            ;;2024-11-13
;123.960;1.241;0.467;3742.4352;0.467;7299.5997;            ;            ;            ;;2024-11-13
;125.093;1.133;0.470;2996.5714;0.470;7063.9414;            ;            ;            ;;2024-11-13
;126.037;0.944;0.473;2938.2530;0.473;6858.6458;            ;            ;            ;;2024-11-13
;127.078;1.041;0.477;2005.5200;0.477;6681.7736;            ;            ;            ;;2024-11-13
;128.143;1.065;0.480;1918.1999;0.480;6531.7039;            ;            ;            ;;2024-11-13
;129.088;0.945;0.483;4889.4478;0.483;6407.1071;            ;            ;            ;;2024-11-13
;130.069;0.981;0.487;11422.5542;0.487;6306.9212;            ;            ;            ;;2024-11-13
;131.196;1.127;0.490;17420.0665;0.490;6230.3310;            ;            ;            ;;2024-11-13
;132.384;1.188;0.493;18505.2607;0.493;6176.7476;            ;            ;            ;;2024-11-13
;133.411;1.027;0.497;18048.7309;0.497;6145.7884;            ;            ;            ;;2024-11-13
;134.293;0.882;0.500;20031.4698;0.500;6137.2543;            ;            ;            ;;2024-11-13
;135.059;0.766;            ;            ;            ;            ;            ;            ;            ;;2024-11-13
;135.842;0.783;            ;            ;            ;            ;            ;            ;            ;;2024-11-13
;137.130;1.288;            ;            ;            ;            ;            ;            ;            ;;2024-11-13
;138.310;1.180;            ;            ;            ;            ;            ;            ;            ;;2024-11-13
;139.219;0.909;            ;            ;            ;            ;            ;            ;            ;;2024-11-13
